clean_text,label
முத்பகல் செய்யின் பித்பகல் விலையும்,0
அக்கத்தின் அல்லவா கும்புத்தில் தெரியும்,0
எழுத்துக்கல் எல்லாம் அகரத்தை அடிப்படையாகக் கொண்டிருக்கின்றன,0
பேராசை பெரு நஷ்டம்,0
ஒருவருது மன நிலையே அவருது முகத்தில் கண்டு அறியலாம்,0
செய்வணத் திருந்தச்சே,0
அரிவுடையாரை அரசனம் விரும்புவான்,0
மண்ணன் எப்படியோ மண்ணு ஓயிரப்படி,0
மேச்சொல்லி கெட்டவனும் இல்லை போய்சொல்லி வாழ்ந்தவனும் இல்லை,0
மிக்கு உறுதியுடன் காக்கப்பட வேண்டியது அடக்கமாகும்,0
ஆர்டுண்டு சாவு நூருண்டு சாவு,0
பாலுக்குக் கவல் பூனைக்கும் தொழின்,0
எலி இருக்கும் இடத்தில் பாம்பும் இருக்கும்,0
அன்பு நெஞ்சத்தின் வழியில் ஏங்குவதே உயிருள்ள உடலாகும்,0
காற்று உள்ள போதை தூற்றிக்கொள்,0
ஒருவனுக்கு அறிவு இருந்தும் ஆட்சல் இல்லை என்னில் அவன் வாழ்வை சிறக்காது,0
நைசிப்பவர்கள் எல்லாம் நம்மோடு நிலைத்தி இருக்க முடியாது,0
ஒவ்வரு விணைக்கும் எதிர்விணை நிச்சயம் உண்டு,0
மண்ணன் எப்படியும் மண்ணுயிரப்படி,0
ராமணை போல் ராசா இருந்தால் அணுமணை போல் சேவகனும் இருப்பான்,0
விலையாட்டாய் இருந்தது வினையாய் முடிந்தது,0
சுறு சுறு பை உள்ள மனிதன் இப்போதும் மகிச்சியோடு இருப்பான்,0
முயலும் வெள்லும் ஆமையும் வெள்லும் ஆனால் முயலாமை வெள்லாது,0
காலத்தில் செய்வதை தல்லி போட வேண்டாம்,0
வாயில் பிள்ளை புழைக்கும்,0
திருக்குரல் உலக புகழ் பெற்சு தமிழ் இலக்கியமாகும்,0
தம்பி உடையான் படைக்கான்ஜான்,0
விலையாட்டா இருந்தது விணையாய் முடிந்தது,0
ஆண்டு தோறும் பத்திலச்சும் கடல் பறவைகள் கொல்லப்படுகின்றன,0
உலகில் கோடி மக்களுக்கு பாதுகாப்பன குடினீர் கிடைப்பதில்லை,0
மனம் போல வழ்வு,0
கையைக் கெட்டுவது வாய்க்காட்டுத் தொடர்புகிறது,0
கரையன் புற்று பாம்புக்கு உதவிக்கிறது,0
முயலும் வெள்லும் ஆமையும் வெள்லும் ஆனால் முயலாமை வெள்லாது,0
விழுப்புணர்வுப் பிரச்சாரம் மேற்கொண்டவர்கள் மீது கள்வீச்சுத் தாக்குதல்,0
எல்லோருக்கும் ஒப்பும் என்று எழுது,0
பெற்றோர்களின் வாழ்க்கை என்பது குழந்தைகளின் பாடப் புத்தகமாகும்,0
நோயிற்ற வாழ்வை குறை வைத்த செல்வம்,0
ஒருவனுக்கு அறிவிருந்தும் ஆற்றல் இல்லையெனில் அவன் வாழ்வு சிறக்காதே,0
வீட்டுக்கு செல்வம் மாடு தோட்டு செல்வம் உருங்கை,0
ஆரிலும் சாவு நூரிலும் சாவு,0
வீண் சண்டை என்றும் இருந்திரப்பினருக்கும் தீமையாகும்,0
அத்திப் பழத்தைப் பிட்டுப் பார்த்தால் அத்தனையும் புழும்,0
எதிர்த்தவன் எழை என்றால் கோபம் சண்டாலம்,0
எப்பொழுதும் நம்பிக்கையுடன் இருக்க வேண்டும்,0
பந்திக்கு மொந்து படைக்கு பெந்து,0
நீ செய்யும் சாதினையை உன் பெயருக்குப் பெருமை தேடித் தரும்,0
அகத்தின் அழகு முகத்தில் தெரியும்,0
சென்றிடம் எல்லாம் சிறப்பே கல்வி,0
தேவருக்கு செய்யும் உதவி தீமையாக வீமுடியும்,0
மணம் உண்டானால் வழி உண்டு,0
எச்சிர்கையால் காக்கை ஓட்டாதவன் பிச்சைக் கொடுப்பானா,0
அந்திமலை அழுதாலும் விடாது,0
கேடுவான் கேடு நினைப்பான்,0
கீழே விழாமல் இருப்பதில் பெருமை இல்லை,0
உளர்ந்த இலையை சருகின்பர்,0
ஆற்சில் போட்டாலும் அளந்து போடு,0
பலமரம் கண்டத் தச்சன் ஒரு மரமும் விட்ட மாட்டான்,0
வானம் சுறக்க தானம் சிறக்கும்,0
நாம் முன்ஜு நினைக்க தெய்வு முன்ஜு நினைக்கும்,0
நம்பிக்கை இல்லாத இடத்தில் முயற்சியும் இருக்க முடியாது,0
மின்சாரம் இல்லாமல் லியந்திரம் ஈங்காது,0
ஒருவர அது மன நிலையை அவர அது முகத்தில் கண்டு அறியலாம்,0
நாயைக் கண்டால் கல்லை காணும் கல்லை கண்டால் நாயைக் காணும்,0
கடின உழைப்பு கண்டிப்பாக ஒரு நாள் வலந்து திறும்,0
நத்தையின் வயிற்றிலும் முத்து பிறக்கும்,0
நம்பிக்கை இல்லாத இடத்தில் முயற்சியும் இருக்க முடியாது,0
எரிகிறதைப் பிடிங்கினால் குதிக்கிறது அண்ணும்,0
எலி இருக்கிறது இடத்தில் பாம்பும் இருக்கும்,0
மெல்லப்பாயும் தண்ணீர் கல்லையும் குழியாக்கும்,0
மின்னு இதெல்லாம் பெண்ணல்ல,0
கேட் பவருக்கு கொடுத்து உண்ண வேண்டும்,0
கீழே விழாமல இருப்பதில் பெருமை இல்லை,0
அன்பு பிரிள்ளையில் விருப்பம் ஒடியவராக வாழும் தன்மையைத் தரும்,0
சேராத இடத்திலேயே சேர்ந்தால் துண்பம் வரும்,0
சுவரை வைத்து தான் சித்திரம் வரைய வேண்டும்,0
தலைடையும் காச்சலம் தனக்கு வந்தால் தான் தெரியும்,0
அன்பு நெஞ்சத்தின் வழியில் ஏயங்குவதே உயிருள்ள உடலாகும்,0
தலைக்கு வந்தது தலைப்பாயகையோடு போனது,0
சாதுமிருந்தால் காடுக்கொள்ளாது,0
கடவலை நம்பினோர் கை விடப்படார்,0
ஆங்கிலம் கட்பதற்கு எனக்கு மிகவும் பயனுள்ள தலம் என்னை நம்புகிறேன்,0
வாழ்வும் தாழும் சில காலம்,0
கொலைக்கு அஞ்சாதமன் பழிக்கு அஞ்சான்,0
வாழ்வும் தாழ்வும் சில காலம்,0
பழகப் பழகப் பாலும் புலிக்கும்,0
மனந்த தண்டனை மனித தன்மை எட்டுது,0
செய்யும் தொழில் காட்டிக்குற திரமையில் மட்டுமே வேறுபாடு காண முடியும்,0
செருப்பினரும் வெயில் தெரியும் நெருப்பினரும் குளிரில் தெரியும்,0
முயலும் வெள்லும் ஆமையும் வெள்லும் ஆனால் முயலாமை வெள்லாது,0
அறிவு ஒன்று தான் நச்சத்தை முறிக்கும் அறியம் இருந்து,0
செய்யும் தொழிலில் காட்டுக்கிரத்திரமையில் மட்டுமே வெறுபாடு காண முடியும்,0
அவரவர் செய்யும் செயல் வேறு பாடுகளால் மட்டுமே பெருமை வரும்,0
விதியை மதியால் வெள்ளலாம்,0
எரிகிறதை பிடின்னால் கொதிக்கிறது அடங்கும்,0
அரசன் இல்லாத நாடு அச்சில்லாத தேர்,0
வீண் சண்டை என்றும் இருத்தரப்பினருக்கும் தீமையாகும்,0
கேட்பவருக்குக் கொடுத்து உண்ண வேண்டும்,0
தென்மங்களுக்கு இடையில்தான் வாய்ப்புகள் உளிந்து இருக்கின்றன,0
பூமியைப் போல பொறுமை வேண்டும்,0
அண்டு பிறரிடம் விருப்பம் உடையவராக வாழும் தன்மையைத் தரும்,0
நல்ல மாட்டிக்கு ஒரு சூடு நல்ல மனிதனுக்கு ஒரு வார்த்தை,0
செய்வணத் திருந்தச்சை,0
பயமுறுத்தலை விட நயவஞ்சகம் பலமானது,0
வீட்டில் எலி வெளியில் புலி,0
மாப்பழுத்தால் கிளிக்கம் வேம்புப்பழுத்தால் காக்கைக்கம்,0
மனமுண்டானால் வழியும் இருக்கும்,0
தியவர்களுக்கு செய்யும் உரவி தீமையாகவே முடியும்,0
சென்ற இடமெல்லாம் சிறப்பே கல்வி,0
எதை அடக்கா விட்டாலும் நாக்கை அடக்க வேண்டும்,0
மரண தண்டடை மனிதத் தன்மை எட்டுவது,0
படிக்குறது திருவாய் மொழி இடிக்குறது பெருமால் கோவில்,0
அவையில் பேசிட அஞ்சு ஓர் பழன் ஊல் கற்றும் பயன் இல்லை,0
ராமணி போல ராஸா இருந்தால் அனுமானை போல் சேவகனும் இருப்பான்,0
சொல்புத்தியை விட சுயபுத்தி மிக அவசியம்,0
பத்திராத காரியம் சித்தராது,0
இறக்கம் காட்டலாம் ஆனால் ஏமாலியாக விடக்கூடாது,0
பொறுமையின் ஒரேவிடமாக இருப்பவரை நிறைவான மனிதர் என்று உலகம் புகழும்,0
பயன்ச்சு பொறுக்கள் விருப்பனைக்கு வைக்கப்படாது,0
சாது மிரந்தால் காடு கொள்ளாது,0
கல்வி கற்க நல்ல நூள்களை குற்றும் மரை கற்க வேண்டும்,0
மெல்லப்பாயும் தன்னீர் கள்ளையும் குளியாக்கும்,0
எப்பொழுதும் நம்பிக்கையுடன் இருக்க வேண்டும்,0
உதவும் முன் யோசித்து அதற்கேர்ப்பு உதவு வேண்டும்,0
வள்ளவனுக்குப் புல்லும் ஆயுதம்,0
ஐந்தில் வலையாதது ஐம்பதில் வலையாது,0
மடியிலே கணம் இருந்தால் தான் வழியிலே பயம் இருக்கும்,0
சுரு சுருப்பாய் உள்ள மனிதன் எப்போதும் மகிச்சியோடு இருப்பான்,0
மனம் போல வாழ்வு,0
பெற்றோர்களின் வாழ்க்கையும் என்பது குழந்தைகளின் பாட புத்தகமாகும்,0
பெற்றோர்களின் வாழ்க்கையின்பது குழந்தைகளின் பாடப் புத்தகமாகும்,0
செருப்பின் அருமை வேலுல் தெரியும் நெருப்பின் அருமை குழுல் தெரியும்,0
நோயிட்டு வாழ்வே குறைவிட்டு சில்வம்,0
ஆபத்திலு உதவாதது நட்பல்ல,0
எழுதியவன் ஏட்டைக் கெடுத்தான் படித்தவன் பாட்டை கொடுத்தான்,0
பாம்பின் கால் பாம்பரியும்,0
தொடர்ந்து பயிர்ச்சி செய்யங்கள் விரைவில் பயன் கிடைக்கும்,0
கல்வி கட்க நல்ல நூல்களை குற்ற மரக் கட்க வேண்டும்,0
தடர்ந்து பயிர்ச்சி செய்யுங்கள் விரைவில் பயன் கிடைக்கும்,0
கணிந்த பலம் தானே விலும்,0
மரண தண்டனை மனிதத் தன்மையாச்சுது,0
எதிர்த்தவன் எழை என்றால் கோபம் சண்டாளம்,0
ஓட்டைப்பானையிலும் சர்க்கரை இருக்கும்,0
வல்லவனுக்குப் புல்லும் மாயிதம்,0
வருமையிலம் கொடிய வருமை வந்து விருந்துனவரை வரவேற்க முடியாதுது,0
ஒருவருது மன நிலையே அவருது முகத்தில் கண்டாறியலாம்,0
எதுத்தவன் ஏழை என்றால் கோபும் சண்டாலம்,0
வல்லவனுக்குப் புல்லும் ஆயிதம்,0
அடங்காமை வாழ்வையே இருலாக்கி விடும்,0
வீட்டில் எலி வெளியில் புளி,0
தண்ணீரிலே விளைந்த உப்பு தண்ணீரிலே கறை வேண்டும்,0
ஆங்கிலம் கர்ப்பது எனக்கு மிகவும் வயனுள்ள தலம் என நம்புகிறேன்,0
வருமையிலும் கொடிய வருமை வந்த விருந்தினரை வரவேட்க முடியாதது,0
செருப்பின் அருமை வேலில் தெரியும் நெருப்பின் அருமை குழில் தெரியும்,0
கலகம் பிறந்தால் நியாயம் பிறக்கும்,0
கால நேரம் பாராது உழைத்தால் வழ்வு பிரகாசிக்கும்,0
கலகம் பிறந்தால் நியாயம் பிறக்கும்,0
விளையாட்டாய் இருந்தது விணையாய் முடிந்தது,0
சொல்புத்தியை விட சொய்யப் புத்தி மிக அவசியம்,0
தொட்டில் பழக்கம் சுடுகாடு மட்டும்,0
வருந்தியுப்புச் சரிக்காதவர்கள் வீட்டில் உண்ணாதுது கோடிப் பெருமை,0
எழுதியவன் ஏட்டைக் கொடுத்தான் படித்தவன் பாட்டைக் கொடுத்தான்,0
வாழ்கிறதும் கிடைகிறதும் வாயினால்தான்,0
வஞ்சகம் வழவே கெடுக்கும்,0
பொறுமையின் உறைவிடமாக இருப்பவரை நிறைவான மனிதரென்று உலகம் புகழும்,0
சொல்புத்தியை விட சுயபுத்தி மிக அவசியம்,0
பலமரம் கண்டத் தச்சன் ஒரு மரமும் வெட்ட மாட்டான்,0
தலைக்கு வந்தது தலைப்பாகையோடு போனது,0
விதியை மதியால் வெல்லலாம்,0
மென்னுவதெல்லாம் பொன்னல்ல,0
நாயைக் கண்டால் கல்லைக் கண்டால் நாயைக் கண்டால்,0
கஷ்டங்கள் இல்லை என்றால் போராடம் என்னமே இல்லாமல் போய்விடும்,0
நூல் கலைக்காட்பதை நிறுத்தி விடாதே,0
கடவுளை நம்பினோர் கை விடப்படார்,0
கடின உழைப்பு கண்டிப்பாக ஒரு நாள் பலன் தரும்,0
சுவரை வைத்துத்தான் சித்திரம் வரைய வேண்டும்,0
அறிவை விழத்துக்கொண்டால் எல்லா விதமான பயங்களும் அகன்று விடும்,0
ஒருவருக்குப் பயன்படும் பொருளே அவர்களுக்குச் சிரந்ததாகும்,0
சுவாமி வரங்கொடுத்தாலும் பூசாரி இடங்கொடுக்க மாட்டான்,0
வீட்டுக்குச் செல்வம் மாடு தோட்டுச் செல்வம் முருங்கை,0
மண்ணுயிரை தண்ணுயிர் போல் நினை,0
குலம் குப்பையிலே பணம் பந்தியிலே,0
சேராத இடத்திலே சேர்ந்தால் துண்பம் வரும்,0
உலகப் போக்கிற்கு ஏற்றவாரு நடந்து கொள்ள வேண்டும்,0
அந்திமழை அழுதாலும் விடாது,0
படிக்குறது திருவாய் மொழி இடிக்குறது பெருமாள் கோயில்,0
வெட்டு ஒன்று துண்டி இரண்டு,0
பலமரம் சேர்ந்து நின்றால்தான் அது தமிழில் தோப்பு என்பார்கள்,0
நல்ல மாட்டிருக்கு ஒரு சூடு நல்ல மனிதனுக்கு ஒரு வார்த்தை,0
நல்ல மாற்றுக்கு ஒரு சூடு நல்ல மனிதனுக்கு ஒரு வார்த்தை,0
உலகப் போக்கிட்கு எற்ற வாரு நடந்து கொள்ள வேண்டும்,0
அஞ்சி நடங்கிக் கொண்டிருப்பவனால் சிறிய குட்டையைக்கூட கிடக்க முடியாது,0
தலை இடையும் காச்சலும் தனுக்க வந்தால் தெரியும்,0
தொட்டில் பழக்கம் சுடுகாட மட்டும்,0
மிக்க உறுதியுடன் காக்கப்பட வேண்டியது அடக்கமாகும்,0
புராமை இருந்தால் உள்ளதையும் இலக்கணி ஏறிடும்,0
கரையான் புற்று பாம்புக்கு உதவிக்குறது,0
ஒருவர எதைக் காத்திட முடியா விட்டாலும் நாவையாது அடக்கி காத்திட வேண்டும்,0
இக்கரை மாட்டுக்கு அக்கரை பச்சை,0
உளர்ந்த இலையைச் சருகு என்பர்,0
கடவுளை நம்பினவர் கை விடப்படார்,0
யாடை வரும் இன்னை மணி ஓசை வரும் ஒன்னை,0
அத்திப் பலத்தைப் பிட்டுப் பாத்தால் அத்தனையும் புழு,0
கடினை உழைப்பு கண்டிப்பாக ஒரு நாள் பலந்தரும்,0
அச்சானி இல்லாத தேர் முச்சானும் ஓடாது,0
பந்திக்கு முன்னு பழைக்கு பின்து,0
அறிவு ஒன்று தான் அச்சத்தை முறிக்கும் அறிய மருந்து,0
முயலும் வெல்லும் ஆமையும் வெல்லும் ஆனால் முயலாமை வெல்லாது,0
கைக்கு எட்டினது வைக்கு எட்ட வில்லை,0
புத்தி இல்லாதவர்களிடம் பொறுப்பை கொடுப்பது புத்தி இல்லாத செய்யல்,0
தலைக்கு வந்தது தலைப்பாகையோடு போனது,0
மதுவுக்கு எதிராக நடக்கும் போராட்டத்தில் ஆயிற கணக்கான ஓர் கைது,0
உலகில் மிகவும் ஆசிப்படியும் நகரம் குதுடெல்லி,0
ஒருவரும் வாழ்க்கைக்கு உளிதருவது உக்கமே ஆகும்,0
செய்வேண திருந்தச்சை,0
வெட்டு ஒன்று துண்டி இரண்டு,0
காத்திருக்கிறேன்,0
கஷ்டங்கள் இல்லையென்றால் போராடம் என்னமே இல்லாமல் போய்விடும்,0
நீ தோற்றல் அங்கு நின்று உன் தோல்வி இருக்கான காரணங்களை விளக்கிக்கொண்டிருக்கக்கூடாது,0
சுருசுருப்பாய் உள்ள மனிதன் எப்போதும் மகிழ்ச்சியோடு இருப்பான்,0
நருக்குக் கொண்டாட்டம் நடுக்குத் தீண்டாட்டம்,0
சுற்றுச்சூரல் குரித்து விலிப்பு நர்வு இன்னும் முழுமையாக ஏற்படவில்லை,0
எலிக்குத் தின்டாட்டம் பூனைக்குக் கொண்டாட்டம்,0
மிஞ்சியது கொண்டு மேற்கே போகுதல் ஆகாது,0
இனமினத்தோடுதான் சேரும்,0
கோபம் என்பது தர்காலிகமான ஒரு பைத்தியக்காரத்தனம்,0
வீட்டில் எலி வெளியில் புலி,0
அறிவை வளர்த்துக்கொண்டால் எல்லா விதமான பயங்களும் அகன்று விடும்,0
அன்பு நெஞ்சத்தின் வழியில் ஏங்குவதே உயிருள்ளன் உடலாகும்,0
அகத்தின் அழக முகத்தில் தெரியும்,0
வெறும் கை என்பது மூடத்தனம் உன் விரல்கள் பத்துப் மூலத்தனம்,0
தவலை தன் வாயாட்கிடும்,0
தவிலை தன் வாயாற்கெடும்,0
இறக்கம் காட்டலாமானால் ஏமாலியாகி விடக்கூடாது,0
பெயராசை பெரு நஷ்டம்,0
அடக்கம் ஒருவனை பிற்காலத்தில் தேவருவிலகருக்குக் கொண்டு சேர்க்கும்,0
குலைக்கு அஞ்சாதவன் பழிக்கு அஞ்சான்,0
யானைக்கு ஒரு காலம் வந்தால் பூனைக்கு ஒரு காலம் வரும்,0
மாப்பழத்தால் கிளிக்காம் வேம்புப்பழத்தால் காக்கைக்காம்,0
நத்தையின் வைத்திலும் முத்து பிறக்கும்,0
அந்திமழை அழுதாலும் விடாது,0
வந்துகும் வாழ்வை கிடுக்கும்,0
ஒருவரது மன நிலையை அவரது முகத்தில் கண்டு அறியலாம்,0
கோபும் தனிந்து விடக்கூழிய தன்மை உழியுது,0
மதுவுக்கு எதிராக நடக்கும் போராட்டத்தில் ஆயிர கணக்கானவர் கைது,0
அடங்காம்மி வாழ்வையை இறுலாக்கி விடும்,0
மனியனத் தண்டனை மனிதத் தன்மை எட்சுது,0
விலையும் பயிற் முலையிலே தெரியும்,0
அவன் சிரியவனாக இருந்த போதில மிகவும் பலவானவன்,0
மதுவுக்கு எதிராக நடக்கும் போராட்டத்தில் ஆயரக்கணக்கும் ஆண்டுரு கைது,0
குல்கையில் தெளிவி உள்ளவரால் எதையும் சாதிக்க முடியும்,0
நெல்முதலிய தாணியங்களைக் குறேவாக விற்காது,0
மின்சாரம் இல்லாமல் ஏந்திரம் ஈங்காது,0
மரண தண்டணை மனித தன்மை எட்டுது,0
காசுக்கு ஒரு குதிரையும் வேண்டும் காற்றை போல பறக்கவும் வேண்டும்,0
உர்பக்கள் செய்யும் பிர்பக்கள் விலையும்,0
செருக்கு இல்லாமல் அடக்கமாக வாழ்வது எல்லோருக்குமே நல்லதுதான்,0
உளர்ந்த இளையை சருகின்றவர்,0
ஆட்டில் போட்டாலும் அளந்து போடு,0
வெட்டு ஒன்று துண்டிரண்டு,0
ஆட்டில் போட்டாலும் அளந்து போட,0
வந்துககம் வாழ்வைக் கிடுக்கும்,0
இக்கரை மாட்டுக்கு அக்கரை பச்சை,0
சுற்றுச் சூழல் குரிது விழுப்பு நருவு இன்னும் முழுமையாக ஏற்படவில்லை,0
பசி வந்தால் பத்தும் பறந்து விடும்,0
கெடுவான் கேடு நினைப்பான்,0
யாணிக்கு ஒரு காலம் வந்தால் பூனிக்கு ஒரு காலம் வரும்,0
ஒருவருக்குப் பயன்படும் பொருளே அவர்களுக்குச் சிரந்ததாகும்,0
கரையான் புற்று பாம்புக்கு உதவிக்குறது,0
சென்ற இடமெல்லாம் சிறப்பே கல்வி,0
உலகில் மிகவும் மாசுபடிந்த நகரம் புதுதெல்லி,0
நீ வெற்றி பெற்றால் பிறகு நின்றுக்கொண்டு விளக்க தேவை இல்லை,0
எதிர்த்தவன் ஏழை என்றால் கோபம் சண்டாளம்,0
தீயவர்களுக்கு செய்யும் உதவி தீமையாகவே முடியும்,0
எழுதியவன் ஏட்டைக்கு எடுத்தான் படித்தவன் பாட்டைக் கொடுத்தான்,0
கட்ருள்ள போதே துட்ரிக்கொள்,0
வரந்தி உபசரிக்காதவர்கள் வீட்டில் உண்ணாதது கோடி பெருமை,0
அறிவு ஒன்று தான் அச்சத்தை முறிக்கும் அறிய மருந்து,0
எரும்பு ஒரு கல்லும் தெய்யும்,0
விதியை மதியால் வெல்லலாம்,0
கலகம் பிறந்தால் நியாயம் பிறக்கும்,0
தலைக்கு வந்தது தலைப்பாகையோடு பூனுது,0
அன்பு உணையவை தம் உணையைப் பிறகு உரிமையாக்கி வாழ்வரு,0
காசுக்கு ஒரு குதிரையும் வேண்டும் காற்றை போல பறக்கும் வேண்டும்,0
அறிவு ஒன்று தான் அச்சத்தை முறிக்கும் அறிய மருந்து,0
மேசொல்லி கெட்டவனும் இல்லை பொய் சொல்லி வாழ்ந்தவனும் இல்லை,0
கோபம் தனிந்து விடக்கூடிய தன்மையுடையது,0
முயலும் வெள்ளும் ஆமையும் வெள்ளும் ஆனால் முயலாமை வெள்ளாது,0
உலகில் மிகவும் ஆசுபடிந்த நகரம் புது டெல்லி,0
இறக்கம் காட்டலாம் ஆனால் ஏமாளியாக விடக்கூடாது,0
கட்டுதுது கைமண் நிலவு கல்லாதுது உலகலவு,0
யானை வரும் பின்னே மணி ஓசை வரும் முன்னே,0
வரந்தி உபச்சதிக்காதவர்கள் வீட்டில் உண்ணாதது கோடி பெருமை,0
ஒருவரின் வாழ்க்கைக்கு உளிதருவது உக்கமே ஆகும்,0
எரும்பூருக்கல்லும் தேயும்,0
பலமரம் சேர்ந்து நேன்றால்தான் அதை தமிழில் தோப்பி என்பார்கள்,0
பலகப் பலகப் பாலும் புலிக்கும்,0
மேற்கே மழை போய்தால் கிழக்கே வெள்ளம் வரும்,0
ஆணிக்கு ஒரு காலம் பூனிக்கு ஒரு காலம்,0
மதுவுக்கு எதிராக நடக்கும் போராட்டத்தில் ஆயிர கணக்காணவர் கைது,0
பசி வந்தால் பத்தும் பறந்து விடும்,0
அசாணி இல்லாத தேர் முச்சாணும் மூடாது,0
ஒருவனுக்கு அழிவி இல்லாத சிறந்த செல்வம் கல்வியாகும்,0
சுருசுருப்பாய் உள்ள மனிதன் எப்போதும் மகிழ்ச்சியோடு இருப்பான்,0
காசுக்கு ஒரு குதிரையும் வேண்டும் காற்றை போல பிறக்கவும் வேண்டும்,0
பொறுமையின் உறைவிடமாக இருப்பவரை நிறைவான மனிதர் என்ற உலகம் புகழும்,0
வினை விதைத்தவன் வினையாருப்பான் தினை விதைத்தவன் தினையாருப்பான்,0
அவன் சிறியவனாக இருந்தபோதிலும் மிகவும் வழுவானவன்,0
புத்தி இல்லாதவர்களிடம் பொறுப்பைக் கொடுப்பது புத்தி இல்லாத செயல்,0
மேய் சொல்லி கெட்டவனும் இல்லை பொய் சொல்லி வாழ்ந்தவனும் இல்லை,0
கட்டுது கைமண் நலவு கல்லாதுது உலகலவு,0
புத்தி இல்லாதவர்களிடம் பொறுப்பைக் கொடுப்பது புத்தி இல்லாத செயல்,0
வீட்டிற்கு செல்வம் மாடு தோட்டத்து செல்வம் முருங்கை,0
எப்போதும் நம்பிக்கையிடம் இருக்கவேண்டும்,0
எழுதியவன் ஏட்டை கெடுத்தான் படித்தவன் பாட்டை கொடுத்தான்,0
தவலை தன்வாயார் கிடும்,0
கடுமையான உழைப்பு அதுஷ்டத்தை அழைத்து வரும்,0
அன்புடையவர் தம் உடமையையும் பிரருக்கு உரிமையாக்கி வாழ்வர்,0
மனம் தடுமாறினால் மாற்றானுக்கு வலிமி,0
அறிவை வளர்த்துக்கொண்டால் எல்லா விதமான பயங்களும் அகன்று விடும்,0
தம்பி உடையான் படைக்கு அஞ்சான்,0
குலம் குப்பையிலே பணம் பந்தியிலே,0
திருக்குரல் உலக புகழ் பெற்ற தமிழ் இளக்கையமாகும்,0
மிக்க உறுதியுடன் காக்கப்பட வேண்டியது அடக்கமாகும்,0
உலகம் கடவுளை அடிப்படையாகக் கொண்டிருக்கிறது,0
விலையும் பயர் முளையிலேயே தெரியும்,0
அடக்கம் ஒருவனே பிற்காலத்தில் தேவருவில் இருக்குக்குக் கொண்டு சேர்க்கும்,0
மின்சியதுக்கொண்டு மேற்கே போகுதல் ஆகாது,0
பெற்றோர்களின் வாழ்க்கை என்பது குழந்தைகளின் பாடப் புத்தகம் ஆகும்,0
பழகப் பழகப் பாலம் புலிக்கும்,0
ல் விளையாதது ல் விளையாது,0
ஒவ்வொரு விணைக்கும் எதிர் விணை நிச்சயம் உண்டு,0
கரையான் புற்று பாம்புக்கு உதவைக்கிறது,0
இனம் இனத்தோடுதான் சேரும்,0
சுவரை வைத்ததான் சித்திரம் வரைய வேண்டும்,0
அவரவர் செய்யும் செயல் வேறுப்பாடுகளால் மட்டுமே பெருமை வரும்,0
அஞ்சி நடங்கி கொண்டிருப்பவனால் சிறிய குட்டையைக்கூட கிடக்க முடியாது,0
விலையும் பயர் முழையிலே தெரியும்,0
அடங்காம்மை வாழ்வையே இருலாக்கி விடும்,0
இல் வலையாதுது இல் வலையாது,0
வெறும் கை என்பது மூடத்தனம் உன் விரல்கள் பத்தும் மூலத்தனம்,0
கடினு விளைப்பு கண்டிப்பக ஒரு நாள் பலன் தரும்,0
யாணி வரும் பின்னி மணி ஓசை வரும் முன்னி,0
ஒரு பொயை மரைக்கு ஒன்பது பொய் சொல்லுதான்,0
ஓட்டைப் பாணியிலும் சர்க்கரை இருக்கும்,0
செருப்பின் அருமை வெய்லில் தெரியும் நெருப்பின் அருமை குழில் தெரியும்,0
பொறுமையின் உறைவிடமாக இருப்பவரை நிறைவான மனிதர் என்று உலகம் புகழும்,0
கடவுளை நம்பினோர் கை விடப்படார்,0
கேட்பவருக்கு கொடுத்து உன்னை வேண்டும்,0
கஷ்டங்கள் இல்லை என்றால் போராடம் என்னமே இல்லாமல் போய்விடும்,0
மேற்கே மழைப்பு இதால் கிலைக்கே வெள்ளம் வரும்,0
எச்சிட் கையால் காக்கை ஓட்டாதவன் பிச்சைக் கொடுப்பானா,0
கல்வி கற்க நல்ல நூல்களை குற்றம் அரை கற்க வேண்டும்,0
ஆடுதோரும் பத்திலைச்சம் கடல்பரவைகள் கொள்ளப் படிக்கின்றன,0
வீட்டில் எலி வெளியில் புளி,0
தேவர்களுக்கு செய்யும் உதவி தீமையாகவே முடியும்,0
கஷ்டங்கள் இல்லை என்றால் போராடும் என்னமே இல்லாமல் போய்விடும்,0
நரிக்குக் கொண்டாட்டம் நண்டுக்குத் தின்டாட்டம்,0
மனம் தடுமாறினால் மாற்றானுக்கு வலிமே,0
ஒருவனுக்கு அழிவு இல்லாத சிறந்த செல்வம் கல்வியே ஆகும்,0
பதறாது காரியம் சித்துராது,0
பசி வந்தால் பத்தும் பறந்த விடும்,0
வீட்டுக்கு செல்வம் மாடு தோட்டை செல்வம் முருங்கை,0
சுற்றுசூலல் குரித்த விழுப்புனர்வு இன்னும் முழுமையாக ஏற்படவில்லை,0
சாதமி இருந்தால் காடு கொல்லாது,0
அரசன் இல்லாத நாடு அச்சில்லாத தேரு,0
கொலைகளுக்கு கையில் வாழிருந்தும் பயன் இல்லை,0
